open,high,low,close,volume,vwap,timestamp,transactions,date,time,ema_5,ema_10,ema_20,atr,upper_band,lower_band,previous,change,average_20_change,put_setup,call_setup,call_buy,call_sell,put_buy,put_sell,call_prices,put_prices
445.51,445.56,445.38,445.44,100261.0,445.4633,2023-07-12 12:50:00+00:00,333,2023-07-12,12:50:00,445.53343059880706,445.5621558952016,445.39908577044463,0.2233171106964656,446.2923542132305,444.50581732765875,445.59,-0.0336632330168938,0.0009055540001756,False,False,False,False,False,True,0.0,2.5174999999999996
447.12,447.29,447.07,447.29,44455.0,447.1504,2023-07-13 12:37:00+00:00,154,2023-07-13,12:37:00,447.3571173462292,447.46205533549187,447.5514060158692,0.1189481056634308,448.027198438523,447.07561359321545,447.13,0.0357837765303211,-0.005248189211578,False,True,True,False,False,False,3.09,0.0
447.44,447.54,447.44,447.53,10848.0,447.481,2023-07-13 12:41:00+00:00,48,2023-07-13,12:41:00,447.4385663893787,447.45304317028626,447.51436512252656,0.1221723629885263,448.00305457448064,447.02567567057247,447.41,0.0268210366330541,-0.0012255973322201,False,False,False,True,False,False,3.05,0.0
449.13,449.68,449.08,449.54,588529.0,449.3349,2023-07-17 13:30:00+00:00,4722,2023-07-17,13:30:00,449.1972128491591,449.07370148838635,448.96833122487305,0.0942552938367299,449.3453524002199,448.59131004952616,449.13,0.0912876004720292,0.0070148194828327,True,False,False,False,True,False,0.0,1.95
449.41,449.41,449.22,449.318,180449.0,449.2985,2023-07-17 13:44:00+00:00,1665,2023-07-17,13:44:00,449.449741668098,449.4572805483823,449.36344530168174,0.1576084261739574,449.99387900637754,448.73301159698593,449.415,-0.021583614254094,0.0046595418928999,False,False,False,False,False,True,0.0,1.91
454.19,454.19,454.03,454.03,2336.0,454.0754,2023-07-19 11:25:00+00:00,30,2023-07-19,11:25:00,454.14772796183473,454.1920571115777,454.2575225873795,0.0527350096636962,454.4684626260343,454.0465825487248,454.2,-0.0374284456186736,-0.0052823660740751,False,True,True,False,False,False,3.4,0.0
454.17,454.26,454.17,454.26,4399.0,454.24,2023-07-19 11:28:00+00:00,30,2023-07-19,11:28:00,454.16565687192656,454.1847655044445,454.2407384445442,0.0609183462214849,454.48441182943014,453.9970650596582,454.06,0.044047042241111,-0.0027496611020079,False,False,False,True,False,False,3.53,0.0
455.01,455.4,455.01,455.3962,637276.0,455.2085,2023-07-19 13:30:00+00:00,4356,2023-07-19,13:30:00,455.1048395912553,455.00116195820334,454.8894915741671,0.0824631107678375,455.2193440172384,454.55963913109576,455.03,0.0804782102279078,0.0073221359367408,True,False,False,False,True,False,0.0,3.23
455.805,455.81,455.66,455.741,177914.0,455.7464,2023-07-19 13:47:00+00:00,1903,2023-07-19,13:47:00,455.83041389203385,455.8341014787849,455.68476379794697,0.1340487165458857,456.22095866413053,455.1485689317634,455.81,-0.0151378864000387,0.0094603446831608,True,False,False,False,False,True,0.0,3.13
455.26,455.28,454.6,454.95,605197.0,454.9047,2023-07-19 14:55:00+00:00,5709,2023-07-19,14:55:00,455.47300575880143,455.676949966993,455.80275160190655,0.205724920381296,456.62565128343175,454.97985192038135,455.26,-0.0680929578702285,-0.0089967910393471,False,True,True,False,False,False,3.31,0.0
455.43,455.51,455.39,455.43,102874.0,455.4617,2023-07-19 15:08:00+00:00,1037,2023-07-19,15:08:00,455.3710734567439,455.3676351171484,455.45738905636455,0.1973624579565409,456.2468388881907,454.6679392245384,455.4306,-0.0001317434533428,-0.0053674371329347,False,True,False,True,False,False,3.1445,0.0
454.17,454.51,454.1,454.34,477940.0,454.3113,2023-07-20 13:30:00+00:00,3999,2023-07-20,13:30:00,454.1694060661579,454.068811050379,453.9938373539799,0.1047896159671427,454.4129958178485,453.5746788901114,454.16,0.0396336093006759,0.0052870055481973,True,False,False,False,True,False,0.0,3.54
454.98,455.0,454.76,454.89,223001.0,454.8677,2023-07-20 13:52:00+00:00,2109,2023-07-20,13:52:00,454.9550189719357,454.9277959967408,454.80805755037386,0.1645103625661512,455.4660990006385,454.15001610010927,454.99,-0.0219785050220933,0.0025308113605049,False,False,False,False,False,True,0.0,3.51
454.18,454.18,453.92,453.94,47603.0,454.07,2023-07-21 13:29:00+00:00,204,2023-07-21,13:29:00,454.225317148308,454.33087024486247,454.39752380171456,0.1007802649317014,454.80064486144136,453.99440274198776,454.22,-0.0616441372022433,-0.0077023937498742,False,True,True,False,False,False,3.01,0.0
452.67,452.86,452.66,452.715,260057.0,452.7765,2023-07-21 14:06:00+00:00,2188,2023-07-21,14:06:00,452.6490906021054,452.68876771942286,452.8592795404204,0.2199975243990108,453.7392696380164,451.9792894428244,452.69,0.0055225430206051,-0.0077194724701595,False,True,False,True,False,False,3.5,0.0
453.37,453.84,453.35,453.7901,386819.0,453.5933,2023-07-24 13:30:00+00:00,3324,2023-07-24,13:30:00,453.4310715742264,453.3264713812559,453.2574548297331,0.0870569304955679,453.60568255171535,452.9092271077509,453.37,0.0926616229569646,0.0073920162547406,True,False,False,False,True,False,0.0,2.55
454.26,454.26,453.65,453.82,257834.0,453.9386,2023-07-24 13:46:00+00:00,2192,2023-07-24,13:46:00,454.10492607163945,454.111595150424,453.9703650443576,0.1870615243092917,454.7186111415947,453.22211894712046,454.26,-0.0968608286003605,0.0073955777427347,True,False,False,False,False,True,0.0,2.46
455.21,455.48,455.21,455.355,260792.0,455.3632,2023-07-25 15:37:00+00:00,2193,2023-07-25,15:37:00,455.22002666408673,455.1395799844734,455.0393551789252,0.1016829686213087,455.4460870534105,454.63262330444,455.22,0.029655990510081,0.0061536397471052,True,False,False,False,True,False,0.0,2.81
455.41,455.41,455.29,455.31,223789.0,455.3539,2023-07-25 15:57:00+00:00,1717,2023-07-25,15:57:00,455.3933477598146,455.4126117943946,455.3764168391699,0.0942959503524435,455.75360064057975,454.9992330377602,455.4125,-0.0225070677682365,-0.0004932948469234,False,False,False,False,False,True,0.0,3.01
457.6207,457.64,456.91,456.96,506454.0,457.2245,2023-07-31 13:55:00+00:00,5333,2023-07-31,13:55:00,457.52223203052233,457.6818039521915,457.7344806886612,0.2051418213155837,458.55504797392354,456.9139134033989,457.63,-0.1464064855887979,-0.0066605146428195,False,True,True,False,False,False,2.71,0.0
457.15,457.34,457.14,457.28,130063.0,457.241,2023-07-31 14:07:00+00:00,1521,2023-07-31,14:07:00,457.1130250575268,457.0824468938277,457.2009467426248,0.2190484722386145,458.07714063157925,456.3247528536704,457.15,0.0284370556710041,-0.0080737320446656,False,True,False,True,False,False,2.5745,0.0
457.115,457.115,456.684,456.7899,396914.0,456.8186,2023-07-31 15:32:00+00:00,3537,2023-07-31,15:32:00,457.0849847769597,457.1970662716597,457.3120286140107,0.1455858186193726,457.8943718884882,456.72968533953326,457.125,-0.0733059885151788,-0.010052182834921,False,True,True,False,False,False,2.54,0.0
457.1011,457.25,457.09,457.2,92154.0,457.1758,2023-07-31 15:36:00+00:00,763,2023-07-31,15:36:00,457.0933352645847,457.12700718587246,457.2278558286234,0.1507384654268475,457.83080969033074,456.624901966916,457.105,0.0207829710897869,-0.0030584455448649,False,False,False,True,False,False,2.413,0.0
456.6,456.6,456.579,456.579,652.0,456.5816,2023-08-01 11:31:00+00:00,19,2023-08-01,11:31:00,456.6550695246874,456.7216905642425,456.80784441232447,0.0550921578967578,457.0282130439115,456.58747578073746,456.62,-0.0089790197538427,-0.0053732797878581,False,True,True,False,False,False,2.52,0.0
456.45,456.56,456.45,456.46,51690.0,456.5487,2023-08-01 11:46:00+00:00,76,2023-08-01,11:46:00,456.40524249449226,456.42558387814114,456.519335390182,0.0634137284940469,456.77299030415816,456.26568047620583,456.46,0.0,-0.0035033550708533,False,False,False,True,False,False,2.4,0.0
457.59,457.59,457.59,457.59,1098.0,456.9531,2023-08-01 12:01:00+00:00,341,2023-08-01,12:01:00,456.766801884568,456.60287128374375,456.544631529331,0.1612280326856272,457.1895436600736,455.89971939858856,456.35,0.2717212665716998,0.0126007990155529,True,False,False,False,True,False,0.0,3.45
458.01,458.15,456.3,456.34,13091.0,457.9465,2023-08-01 12:02:00+00:00,204,2023-08-01,12:02:00,456.624534589712,456.5550765048812,456.52514281225194,0.2456666310513441,457.50780933645734,455.54247628804654,457.59,-0.2731703052951332,0.0001472614039381,False,False,False,False,False,True,0.0,3.2775
453.86,454.01,453.86,453.98,2832.0,453.9761,2023-08-02 10:39:00+00:00,31,2023-08-02,10:39:00,453.82137330008703,453.68934831456414,453.55423324286744,0.0976001869256476,453.94463399057,453.16383249516485,453.83,0.0330520238856034,0.00683490031761,True,False,False,False,True,False,0.0,3.93
454.41,454.41,454.37,454.37,537.0,454.3865,2023-08-02 11:13:00+00:00,9,2023-08-02,11:13:00,454.47156241138225,454.4880593829874,454.4176476344163,0.0903444896125502,454.7790255928665,454.0562696759661,454.51,-0.0308024025873988,0.0012126492485987,False,False,False,False,False,True,0.0,5.01
452.77,452.79,452.51,452.61,311082.0,452.6291,2023-08-02 13:34:00+00:00,2773,2023-08-02,13:34:00,452.84815223672575,453.0164268222846,453.1639427988483,0.1579704514049411,453.79582460446807,452.5320609932286,452.77,-0.0353380303465265,-0.0077207543895769,False,True,True,False,False,False,2.43,0.0
452.6,453.03,452.53,453.03,395977.0,452.7543,2023-08-02 13:39:00+00:00,2915,2023-08-02,13:39:00,452.7426373315854,452.79896136893944,452.9606865110059,0.1828772296104129,453.6921954294476,452.2291775925642,452.605,0.0939008627832115,-0.0026403280986627,False,False,False,True,False,False,2.3085,0.0
449.73,449.9,449.73,449.89,3651.0,449.8596,2023-08-03 11:02:00+00:00,26,2023-08-03,11:02:00,449.6167218260001,449.52043002987386,449.4834888006462,0.1037895981172318,449.8986471931151,449.0683304081773,449.7,0.0422503891483206,0.0051180697089296,True,False,False,False,True,False,0.0,3.95
449.39,449.42,449.36,449.41,2450.0,449.3885,2023-08-03 11:05:00+00:00,13,2023-08-03,11:05:00,449.53199165214824,449.5156525107273,449.4920839740451,0.1184841066857614,449.9660204007882,449.01814754730214,449.55,-0.0311422533644725,0.0001155518382224,False,False,False,False,False,True,0.0,5.01
449.07,449.07,449.02,449.05,10320.0,449.0428,2023-08-04 11:46:00+00:00,39,2023-08-04,11:46:00,449.1678035917274,449.2591585296793,449.390449990316,0.0805151675593008,449.7125106605532,449.0683893200789,449.11,-0.0133597559617916,-0.0071196465828973,False,True,True,False,False,False,4.26,0.0
449.1,449.23,449.1,449.23,3682.0,449.2095,2023-08-04 11:55:00+00:00,14,2023-08-04,11:55:00,449.14309228466016,449.1295454895384,449.2077957808844,0.0790635393982457,449.5240499384774,448.8915416232914,449.17,0.0133579713694152,-0.0035592297129546,False,False,False,True,False,False,4.26,0.0
449.275,449.31,448.8,448.81,276561.0,449.0273,2023-08-04 14:06:00+00:00,2933,2023-08-04,14:06:00,449.38230101073816,449.7728251363983,450.2325493727701,0.3132900436417283,451.485709547337,448.9793891982032,449.28,-0.1046118233618167,-0.0319661814040811,False,True,True,False,False,False,3.57,0.0
449.5193,449.75,449.5193,449.69,352276.0,449.2126,2023-08-04 14:18:00+00:00,1158,2023-08-04,14:18:00,449.53109649978086,449.51879375677953,449.698706747204,0.295900654616869,450.8823093656715,448.51510412873654,449.52,0.0378181171026908,-0.0069893228675614,False,True,False,True,False,False,3.3914999999999997,0.0
448.32,448.53,448.3,448.43,15661.0,448.4491,2023-08-07 12:48:00+00:00,118,2023-08-07,12:48:00,448.3108802506872,448.2160886653252,448.0777214602284,0.0932199593282727,448.4506012975415,447.70484162291535,448.34,0.0200740509434874,0.01105208369964,True,False,False,False,True,False,0.0,2.79
448.55,448.55,448.46,448.46,6903.0,448.5042,2023-08-07 13:04:00+00:00,63,2023-08-07,13:04:00,448.61128009327615,448.618892815633,448.52431071513905,0.0898299731451622,448.8836306077197,448.1649908225584,448.66,-0.0445771853965241,0.0030125045303213,False,False,False,False,False,True,0.0,2.6505
449.31,449.44,449.12,449.17,409867.0,449.2642,2023-08-07 13:31:00+00:00,3630,2023-08-07,13:31:00,448.9505333676618,448.8116410381665,448.7215968598685,0.1262402588028606,449.2265578950799,448.216635824657,449.31,-0.0311588880728197,0.0057975670279255,True,False,False,False,True,False,0.0,3.03
449.25,449.305,448.93,448.98,202047.0,449.0749,2023-08-07 13:41:00+00:00,2149,2023-08-07,13:41:00,449.2099625356651,449.2160421196997,449.0917197080564,0.1823815897749162,449.8212460671561,448.36219334895674,449.255,-0.0612124517256296,0.0043527477450803,False,False,False,False,False,True,0.0,2.8785
447.48,447.51,447.28,447.28,8038.0,447.4039,2023-08-08 11:31:00+00:00,51,2023-08-08,11:31:00,447.5090823010422,447.5973536379796,447.6968975479584,0.0974984122925069,448.08689119712847,447.3069038987884,447.48,-0.0446947349602318,-0.0070359963272555,False,True,True,False,False,False,2.81,0.0
447.38,447.5,447.38,447.5,5182.0,447.4248,2023-08-08 11:42:00+00:00,27,2023-08-08,11:42:00,447.4106914401742,447.40679144390793,447.4776585412742,0.1007276018314547,447.8805689486,447.0747481339484,447.4,0.0223513634331745,-0.0011150544675063,False,False,False,True,False,False,3.3914999999999997,0.0
446.64,446.695,446.2,446.2901,451037.0,446.4266,2023-08-08 13:49:00+00:00,3998,2023-08-08,13:49:00,446.6696428321633,446.9062054461343,447.1703992458557,0.221058645477732,448.0546338277666,446.2861646639448,446.6394,-0.0782062666213567,-0.0197816347102482,False,True,True,False,False,False,3.56,0.0
446.37,446.7199,446.36,446.7199,228718.0,446.5515,2023-08-08 14:04:00+00:00,2161,2023-08-08,14:04:00,446.47487770318855,446.4703341210523,446.6075073122886,0.242926808772115,447.57921454737703,445.63580007720014,446.37,0.0783878844904431,-0.004018414470011,False,False,False,True,False,False,3.67,0.0
450.14,450.16,450.13,450.15,19488.0,450.1434,2023-08-09 11:48:00+00:00,68,2023-08-09,11:48:00,450.0481057414669,449.9735159566603,449.8764422898137,0.0663173373964224,450.14171163939943,449.611172940228,450.1,0.0111086425238734,0.0074485815270053,True,False,False,False,True,False,0.0,6.22
449.47,450.6204,449.45,450.0805,42796.0,449.9644,2023-08-09 12:00:00+00:00,317,2023-08-09,12:00:00,450.1583305675995,450.15731655279455,450.08527621694174,0.1159717786325241,450.54916333147185,449.6213891024116,450.19,-0.0243230635953765,0.0025621799766051,False,False,False,False,False,True,0.0,6.51
449.03,449.1999,448.78,448.8,407073.0,448.9608,2023-08-09 13:30:00+00:00,3982,2023-08-09,13:30:00,449.0762262668955,449.17467959534287,449.2691142819792,0.1178644043778708,449.74057189949065,448.7976566644677,449.03,-0.0512215219473,-0.0088869366848871,False,True,True,False,False,False,2.79,0.0
448.49,448.62,448.16,448.22,136994.0,448.4039,2023-08-09 13:50:00+00:00,1296,2023-08-09,13:50:00,448.4072617903531,448.46852788811185,448.60514860350776,0.2131108449976869,449.4575919834985,447.752705223517,448.4976,-0.0618955374565995,-0.006461041775448,False,True,False,True,False,False,2.75,0.0
446.785,446.792,446.4615,446.465,250073.0,446.5969,2023-08-09 15:16:00+00:00,2031,2023-08-09,15:16:00,446.84606762075464,447.07647440982805,447.3249259511716,0.2009749679988377,448.12882582316695,446.5210260791763,446.789,-0.072517452309706,-0.0105670654951587,False,True,True,False,False,False,4.0,0.0
446.24,446.3999,446.1901,446.39,175473.0,446.2821,2023-08-09 15:34:00+00:00,1581,2023-08-09,15:34:00,446.17323157567694,446.13824880766674,446.3048398830673,0.2214261900781561,447.1905446433799,445.4191351227546,446.2401,0.0335917816440078,-0.0059273556792953,False,True,False,True,False,False,3.87,0.0
448.4,449.6,448.4,449.47,154111.0,449.1149,2023-08-10 12:30:00+00:00,1006,2023-08-10,12:30:00,448.6815427831044,448.5108014328854,448.37411896391706,0.2264603480243738,449.27996035601456,447.4682775718195,448.2,0.2833556448014365,0.0153977446411029,True,False,False,False,True,False,0.0,5.19
449.23,449.26,448.39,448.57,97218.0,448.6984,2023-08-10 12:33:00+00:00,431,2023-08-10,12:33:00,448.81193860240137,448.6922871860056,448.5194624741936,0.2891989408873984,449.6762582377432,447.362666710644,449.07,-0.1113412162914467,0.0030365891879826,False,False,False,False,False,True,0.0,4.9305
449.8,449.8,448.83,448.97,990721.0,448.2802,2023-08-10 14:45:00+00:00,6113,2023-08-10,14:45:00,449.657371537096,449.9960473069396,450.3429295498599,0.3221902636366756,451.6316906044066,449.0541684953132,449.81,-0.1867455147728985,-0.0225382414114289,False,True,True,False,False,False,2.29,0.0
449.585,449.88,449.56,449.86,279205.0,449.762,2023-08-10 14:55:00+00:00,2368,2023-08-10,14:55:00,449.5257622695387,449.4956579979345,449.7259112220632,0.3289144862727896,451.0415691671544,448.410253276972,449.5999,0.0578514363548618,-0.0140194359041717,False,True,False,True,False,False,2.1755,0.0
445.05,445.08,444.65,444.98,52280.0,444.8699,2023-08-11 12:31:00+00:00,311,2023-08-11,12:31:00,445.2601931967856,445.37999740036526,445.46978282785744,0.1476547004175594,446.0604016295277,444.8791640261872,445.05,-0.0157285698236137,-0.0058340827365166,False,True,True,False,False,False,3.63,0.0
444.89,445.11,444.89,445.11,3999.0,445.0295,2023-08-11 12:42:00+00:00,41,2023-08-11,12:42:00,444.9514594414076,444.957430162171,445.0775411638519,0.1937182128918079,445.85241401541913,444.30266831228465,444.88,0.051699334652045,-0.0044822341329961,False,False,False,True,False,False,3.4484999999999997,0.0
443.76,443.8501,443.39,443.46,401363.0,443.6519,2023-08-11 13:31:00+00:00,2998,2023-08-11,13:31:00,443.7966509498247,443.9933614148769,444.1855573687543,0.1858250490931482,444.9288575651269,443.4422571723817,443.779,-0.0718826262621748,-0.0131701466147081,False,True,True,False,False,False,4.4,0.0
443.85,444.16,443.8401,444.08,242445.0,444.0496,2023-08-11 13:34:00+00:00,2484,2023-08-11,13:34:00,443.87308176291106,443.9399778147597,444.1011648841687,0.2071598764662379,444.92980439003367,443.2725253783038,443.83,0.0563278732848162,-0.0066328589733513,False,True,False,True,False,False,4.18,0.0
445.51,445.51,445.34,445.34,7614.0,445.4442,2023-08-14 12:22:00+00:00,47,2023-08-14,12:22:00,445.5330668899951,445.6708558408586,445.81962930193606,0.1066986795585596,446.2464240201703,445.3928345837018,445.5,-0.0359147025813748,-0.0088597033114998,False,True,True,False,False,False,3.87,0.0
444.9,444.99,444.9,444.98,6085.0,444.9365,2023-08-14 12:51:00+00:00,34,2023-08-14,12:51:00,444.8399700816165,444.836444883687,444.92651043594987,0.1531576911751254,445.5391412006504,444.31387967124937,444.83,0.0337207472517667,0.0001154945658398,False,False,False,True,False,False,4.55,0.0
